tnea_code,college_name,dean_principal,address,taluk,district,pincode,phone_fax,email_id,website,anti_ragging_phone_no,placement,bank_account_no,bank_name,ifsc_code,distance_from_district_hq,nearest_railway_station,distance_from_railway_station,minority_status,autonomous_status,pdf_page,hostel_facilities_boys,hostel_facilities_girls,accommodation_ug_boys,accommodation_ug_girls,permanent_or_rental_boys,permanent_or_rental_girls,mess_type_boys,mess_type_girls,mess_bill_boys,mess_bill_girls,room_rent_boys,room_rent_girls,electricity_charges_boys,electricity_charges_girls,caution_deposit,establishment_charges,admission_fees,transport_facilities,min_transport_charges,max_transport_charges
3908,"Mount Zion College of Engineering and Technology (Autonomous), Pilivalam Post, Pudukkottai District 622507",Dr P Balamurugan,"Lenavilakku, Pilivalam Post",Thirumayam,PUDUKKOTTAI,622507,8973510000,info@mzcet.in,www.mzcet.in,9659173000,80.0,10051450000052,HDFC BANK,HDFC0001005,10.0,NAMUNASAMUTHIRAM,4.0,Yes,Yes,352,Boys,Girls,yes,yes,permanent,permanent,both,Both,60000.0,60000.0,10000,10000,2000,2000,5000,5000,5000,yes,7500,26000
2610,"Muthayammal Engineering College (Autonomous), Rasipuram, Namakkal District 637408",DR M MADHESWARAN,"KAKKAVERI, RASIPURAM",RASIPURAM,NAMAKKAL,637408,4287220837,info@mec.edu.in,www.mec.edu.in,9629219394,89.0,917020044289121,Axis bank Ltd,,30.0,RASIPURAM,5.0,No,Yes,204,Boys,Girls,yes,yes,permanent,permanent,both,both,3750.0,3750.0,1500,1500,850,850,0,6800,5000,yes,6600,25000
5832,"N P R College of Engineering and Technology (Autonomous), Natham, Dindigul District 624401",Dr S SELVAPERUMAL,NPR NAGAR PUNNAPATTI VILLAGE ULUPPAKUDI PO,NATHAM TK,DINDIGUL,624401,7373444449,nprcetprincipal@nprcolleges.org,www.nprcet.org,8973555559,95.0,605801093063,ICICI BANK LIMITED DINDIGUL BRANCH,ICIC0006058,28.0,DINDIGUL,27.0,No,Yes,437,Boys,Girls,yes,yes,permanent,permanent,both,both,60000.0,60000.0,36000,36000,4000,4000,2000,0,5000,yes,18000,33000
2327,"N S N College of Engineering and Technology, Karur-Madurai NH7, Manalmedu, Karur District 639003",DR J SHANMUGAPRIYAN ME PHD,"N.S.N. KALVI NAGAR, KARUR - MADURAI NH-7, MANALMEDU, THALAPATTY (PO), KARUR",MANMANGALAM,KARUR,639003,8220447799,principal2327@gmail.com,www.nsn.ac.in,8220447799,80.0,1143135000004678,KARUR VYSYA BANK,KVBL0001143,10.0,KARUR,11.0,No,No,176,Boys,Girls,yes,yes,permanent,permanent,both,both,40000.0,40000.0,25000,25000,2500,2500,5000,2500,5000,yes,20000,27000
5865,"Nadar Saraswathi College of Engineering and Technology, Vadupudupatti, Annanji Post, Theni District 625531",Dr C MATHALAI SUNDARAM,"VADAPUDUPATTI,ANNANJI PO,THENI",PERIYAKULAM,THENI,625531,4546263900,principal@nscet.org,www.nscet.org,9443488999,97.0,14620100026821,THE FEDERAL BANK LTD,FDRL0001462,3.0,THENI,5.0,No,No,440,Boys,Girls,yes,yes,permanent,permanent,both,both,52000.0,52000.0,7000,7000,7000,7000,2500,7000,300,yes,9650,28900
2752,"Nandha College of Technology (Autonomous), Pitchandampalayam Post, Erode District 638052",DR S NANDAGOPAL,"235, CHENNIMALAIPALAYAM ROAD",ERODE,ERODE,638052,7373714477,principal@nandhatech.org,www.nandhatech.org,9942308181,80.0,830924971,INDIAN BANK,IDIB000T137,12.0,ERODE JUNCTION,12.0,No,Yes,283,Boys,Girls,yes,yes,permanent,permanent,both,both,48000.0,48000.0,32000,32000,5000,5000,0,0,10000,yes,10000,25000
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",DR U S RAGUPATHY,"ERODE PERUNDURAI MAIN ROAD, VAIKKALMEDU, PITCHANDAMPALAYAM, VEPPAMPALAYAM (VILLAGE), PERUNDURAI",PERUNDURAI,ERODE,638052,7373714477,principal@nandhaengg.org,www.nandhaengg.org,7373737471,90.0,830924494,INDIAN BANK,IDIB000T137,12.0,ERODE JUNCTION,12.0,No,Yes,256,Boys,Girls,yes,yes,permanent,permanent,both,Both,48000.0,48000.0,32000,32000,5000,5000,0,0,10000,yes,10000,25000
4977,"Narayanaguru College of Engineering, Manjalumoodu, Kanyakumari District 629151",DR M SIVAPRAGASH,"CHITTADAVU ESTATE,MANJALUMOODU, (VIA KUZHITHURAI)",VILAVANCODE,KANNIYAKUMARI,629151,9486955017,info@ngce.ac.in,www.ngce.ac.in,8056356216,85.0,11345488674,STATE BANK OF INDIA MANJALUMOODU,SBIN0007571,40.0,KUZHITHURAI,15.0,Yes,No,408,Boys,Girls,Yes,Yes,Permanent,Permanent,Both,Both,,,1000,1000,800,800,0,0,500,Yes,7000,23000
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi District 628503",DR K KALIDASA MURUGAVEL,"K.R NAGAR, KOVILPATTI",KOVILPATTI,THOOTHUKUDI,628503,4632222502,principal@nec.edu.in,https://nec.edu.in/,9442505839,90.0,174902000000501,INDIAN OVERSEAS BANK,IOBA0001749,60.0,KOVILPATTI,6.0,No,Yes,396,Boys,Girls,yes,yes,permanent,permanent,both,Both,32000.0,26000.0,10000,10000,6000,6000,5000,14000,5000,yes,7000,36000
2729,"Nehru Institute of Engineering and Technology (Autonomous), Thirumalayampalayam Post, Coimbatore District 641105",DR P MANIIARASAN,"NEHRU GARDENS, THIRUMALAYAMPALAYAM, COIMBATORE",MADUKKARAI,COIMBATORE,641105,9003936804,nietprincipal@nehrucolleges.com,www.nehrucolleges.org,9600333152,90.0,50100382096533,HDFC BANK,HDFC0005842,15.0,MADUKKARAI,4.0,No,Yes,266,Boys,Girls,yes,yes,permanent,permanent,both,both,55000.0,55000.0,40000,35000,0,0,1000,0,0,yes,10750,22000
2755,"Nehru Institute of Technology (Autonomous), Thirumalayampalayam Post, Coimbatore District 641105",DR M SIVARAJA,"JAWAHAR GARDENS, KALIAPURAM",MADUKKARAI,COIMBATORE,641105,9003936801,nitprincipal@nehrucolleges.com,www.nehruinstitute.com,9600333152,100.0,50100382100950,HDFC BANK,HDFC0005842,15.0,MADUKKARAI,4.0,No,Yes,285,Boys,Girls,yes,yes,permanent,permanent,both,both,55000.0,55000.0,35000,35000,0,0,1000,0,0,yes,10750,22000
4961,"Nellai College of Engineering (Formerly National College of Engineering), Maruthakulam Post, Tirunelveli District 627151",Dr S MALIK RAJ,"MOONDRADAIPPU, MARUTHAKULAM (P.O), TIRUNLELVELI DIST - 627151",NANGUNERI,TIRUNELVELI,627151,8300127474,nceng@mhtrust.com,www.nce.ac.in,9952881849,80.0,67001204393,STATE BANK OF INDIA,SBIN0000932,16.0,TIRUNELVELI JUNCTION,16.0,Yes,No,395,Boys,Girls,yes,yes,permanent,permanent,both,Both,40000.0,40000.0,12000,12000,3000,3000,1000,1000,1000,yes,5000,20000
1133,"Nellai Nadar College of Engineering and Technology, Gandhi Road, Nedungundram, Chennai 600127",Dr R Ravikumar,"33,GANDHI ROAD,NEDUNGUNDRAM,CHENNAI-127",CHENGALPATTU,CHENGALPATTU,600127,9791118640,nncet2025@gmail.com,https://nncet.com/,9842327877,90.0,531100140450007,Tamilnad Mercantile Bank,TMBL0000531,20.0,PERUNGALATHUR,4.0,No,No,70,Boys,Girls,yes,yes,permanent,permanent,both,both,45000.0,45000.0,0,0,0,0,0,0,5000,yes,15000,25000
3466,"Nelliandavar Institute of Technology (Autonomous), Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk, Ariyalur District 621704",DR R KANNAN,NH 227 NERINCHIKORAI PUDHUPALAYAM,ARIYALUR,ARIYALUR,621704,9443955435,nelliandavar@gmail.com,www.nait.edu.in,9942337856,50.0,639701010050106,UNION BANK OF INDIA,UBIN0563978,12.0,ARIYALUR JN,12.0,No,Yes,310,Boys,Girls,yes,yes,permanent,permanent,both,both,48000.0,48000.0,2000,2000,1200,1200,1000,500,2000,yes,2000,8500
1431,"New Prince Shri Bhavani College of Engineering and Technology (Autonomous), Vengaivasal Main Road, Gowrivakkam, Chennai 600073",DR T SARAVANAN,VENGAIVASAL MAIN ROAD,TAMBARAM,CHENGALPATTU,600073,4422780303,principal@newprinceshribhavani.com,www.npsbcet.edu.in,9884232271,80.0,148202000000950,INDIAN OVERSEAS BANK,IOBA0001482,40.0,TAMBARAM,5.0,No,Yes,138,Boys,Girls,yes,yes,permanent,permanent,both,both,60000.0,60000.0,20000,20000,5000,5000,1000,1000,5000,yes,30000,40000
4986,"NOORUL ISLAM COLLEGE OF ENGINEERING AND TECHNOLOGY, PUNKARAI, THIRUVITHANCODE (PO), KANYAKUMARI-629174.",DR B BAVANISH,"Pookadai, Punkarai, Thiruvithancode, Kanyakumari District, Tamil Nadu",KALKULAM,Kanyakumari,629174,4651211011,nicetau2023@gmail.com,www.niceindia.com,9488885995,,026535555555555,TAMILNAD MERCANTILE BANK LTD,TMBL0000026,18.0,PALLIYADI,1.0,No,No,415,Boys,Girls,yes,yes,permanent,permanent,both,both,2000.0,2000.0,2000,2000,0,0,1000,500,100,yes,2100,2500
3782,"OASYS Institute of Technology , Pulivalam Village, Musiri Taluk, Tiruchirappalli District 621006",DR J PALANIVEL,"TIRUCHIRAPPALLI-THURAIYUR MAIN ROAD, PULIVALAM P.O MUSIRI TALUK, TIRUCHIRAPALLI, TAMIL NADU, 621006",MUSIRI,TIRUCHIRAPPALLI,621006,7401298259,principal@oasys.edu.in,www.oasys.edu.in,9551218000,70.0,094602000000438,INDIAN OVERSEAS BANK,,41.0,SRIRANGAM,20.0,No,No,315,Boys,Girls,yes,yes,permanent,permanent,both,both,32000.0,33000.0,5000,5000,2000,2000,0,0,200,yes,3500,24000
3813,"Oxford Engineering College,Karumandapam,Pirattiyur,Trichy-620 009",DR M KOILRAJ,"KARUMANDAPAM,PIRATTIYUR,TRICHY- 09",TRICHY,TIRUCHIRAPPALLI,620009,8072471490,principal@oxfordec.edu.in,www.oxfordec.edu.in,9941268888,80.0,052101000026307,INDIAN OVERSEAS BANK,IOBA0000521,2.0,TPJ JUNCTION,3.0,No,No,327,Boys,Girls,yes,yes,permanent,permanent,both,both,33000.0,33000.0,27500,27500,250,3000,2000,2000,5000,yes,4000,12000
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",DR T MANIGANDAN,"PALLADAM ROAD, POLLACHI",POLLACHI,COIMBATORE,642002,4259221386,pacollege@yahoo.com,www.pacolleges.org,9486661800,87.0,10310200000202,BANK OF BARODA,BARB0POLLAC,45.0,POLLACHI,6.0,No,Yes,274,Boys,Girls,yes,yes,permanent,permanent,veg,veg,42000.0,42000.0,21600,21600,8400,8400,2000,9000,750,yes,12100,33100
1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602117",DR M SANGEETHA,"CHENNAI BANGALORE HIGHWAY,IRUNGKATTU KOTTAI, SRIPERUMBUDUR TALUK, KANCHEEPURAM DIST, CHENNAI - 602117",SRIPERUMBUDUR TALUK,KANCHIPURAM,602117,9940026861,principal@pbce.co.in,www.pbce.co.in,9600113031,80.0,16100200000875,FEDERAL BANK,FDRL0001610,40.0,CHENNAI CENTRAL RAILWAY STATION,30.0,Yes,No,86,Boys,Girls,yes,yes,permanent,permanent,veg,veg,5250.0,5250.0,3500,3500,900,900,5000,5000,5000,yes,40000,75000
2612,"P G P College of Engineering and Technology (Autonomous), Paramathi Post, Namakkal District 637207",DR V KAVITHA,"NH-44 NAMAKKAL - KARUR MAIN ROAD, NAMAKKAL",PARAMATHY VELUR,NAMAKKAL,637207,8939808574,engineering@pgpews.in,ww.pgpcet.ac.in,9894838123,85.0,443796267,INDIAN BANK,IDIB000P021,17.0,NAMAKKAL,17.0,No,Yes,206,Boys,Girls,yes,yes,permanent,permanent,both,both,36000.0,36000.0,33000,33000,4200,4200,0,6800,5000,yes,5625,25000
5910,"P S N A College of Engineering and Technology (Autonomous), Dindigul District 624622",DR D VASUDEVAN,KOTHANDARAMAN NAGAR PALANI ROAD DINDIGUL,DINDIGUL,DINDIGUL,624622,4512554411,principal@psnacet.edu.in,https://www.psnacet.edu.in/,9443163842,84.0,352010100017921,AXIS BANK,UTIB0000352,10.0,DINDIGUL,10.0,No,Yes,445,Boys,Girls,yes,yes,permanent,permanent,both,both,38400.0,38400.0,15000,15000,9000,9000,0,23000,1000,yes,9500,39400
4965,"P S R Engineering College (Autonomous), Appayanaickenpatti, Sevalpatty, Virudhunagar District 626140",DR J S SENTHILKUMAAR,"APPAYANAICKENPATTI,SEVALPATTI",VEMBAKOTTAI,VIRUDHUNAGAR,626140,8012531321,contact@psr.edu.in,www.psr.edu.in,9952495905,94.0,815821110000010,BANK OF INDIA,BKID0008158,60.0,SATTUR,28.0,Yes,Yes,398,Boys,Girls,yes,yes,permanent,permanent,both,both,55000.0,55000.0,2000,2000,2000,2000,2000,7000,2000,yes,25000,30000
2642,"P S V College of Engineeering and Technology (Autonomous), Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",DR P LAWRENCE,"P.S.V COLLEGE OF ENGINEERING & TECHNOLOGY, MITTAPALLI, BALINAYANAPALLI, ELATHAGIRI (PO), KRISHNAGIRI DISTRICT, TAMIL NADU, INDIA. PIN: 635 108.",BARGUR,KRISHNAGIRI,635108,9444494360,selvam.psv@gmail.com,www.psvcet.ac.in,9965810701,90.0,19930100020442,FEDERAL BANK,FDRL0001993,10.0,JOLARPET,30.0,No,Yes,231,Boys,Girls,yes,yes,permanent,permanent,both,Both,50000.0,50000.0,20000,20000,2500,2500,5000,5000,2500,yes,3000,32600
1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",DR P PALANISAMY ME PHD PRINCIPAL,"VALLAL P T LEE CHENGALVARAYA NAICKER NAGAR, OOVERY VILLAGE VELIYUR POST",KANCHIPURAM,KANCHIPURAM,631502,9500701226,office@ptleecncet.com,www.ptleecncet.com,8072236135,61.0,708872195,INDIAN BANK,IDIB000S085,10.0,THIRUMALPUR,3.0,No,No,88,Boys,Girls,yes,yes,permanent,permanent,both,both,40000.0,40000.0,0,0,0,0,3000,0,0,yes,5000,25000
5911,"P T R College of Engineering and Technology, Thanapandiyan Nagar, Austinpatty Post, Madurai District 625008",DR D THRESHKUMAR,"THANAPANDIYAN NAGAR,AIIMS ROAD, MADURAI",THIRUPARANKUNRAM,MADURAI,625008,9360033000,officeptrcet@gmail.com,www.ptrcet.edu.in,9360033000,50.0,6193647066,INDIAN BANK,IDIB000T204,12.0,THIRUPARANKUNRAM,6.0,No,No,446,Boys,Girls,yes,yes,permanent,permanent,both,Both,4000.0,4000.0,800,800,200,200,5000,0,0,yes,5000,18000
2628,"Paavai College of Engineering, NH-7, Pachal Post, Namakkal District 637018",DR V HARIHARAN,"NH-44, PAAVAI NAGAR, PACHAL POST",NAMAKKAL,NAMAKKAL,637018,9715366888,pceprincipal@paavai.edu.in,http://pce.paavai.edu.in,9715366888,92.0,510101002925876,UNION BANK OF INDIA,UBIN0902021,20.0,RASIPURAM,5.0,No,No,220,Boys,Girls,yes,yes,permanent,permanent,both,both,68400.0,68400.0,14000,14000,6600,6600,0,0,1000,yes,2240,33600
2611,"Paavai Engineering College (Autonomous) , NH-7, Pachal Post, Namakkal District 637018",DR M PREMKUMAR,"NH-44, PAAVAI NAGAR, PACHAL POST,",NAMAKKAL,NAMAKKAL,637018,9965466888,pecprincipal@paavai.edu.in,http://pec.paavai.edu.in,9965466888,95.0,510101002925868,UNION BANK OF INDIA,UBIN0902021,20.0,RASIPURAM,5.0,No,Yes,205,Boys,Girls,yes,yes,permanent,permanent,both,both,68400.0,68400.0,14000,14000,6600,6600,0,0,1000,yes,2240,33600
5912,"Pandian Saraswathi Yadav Engineering College (Autonomous), Thirumansolai Post, Sivagangai District 630 561",DR P RAVEENDRAN,"MADURAI -SIVAGANGAI HIGHWAY, ARASANOOR,THIRUMANSOLAI POST,SIVAGANGAI.",SIVAGANGAI,SIVAGANGAI,630562,9842102628,info@psyec.edu.in,www.psyec.edu.in,7373002628,90.0,6048828844,INDIAN BANK,IDIB000T003,16.0,SIVAGANGAI,16.0,No,Yes,447,Boys,Girls,yes,yes,permanent,permanent,both,Both,45000.0,45000.0,11000,11000,1000,1000,0,2000,0,yes,13500,22000
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 600123",DR K MANI,"BANGALORE TRUNK ROAD, VARADHARAJAPURAM",POONAMALLEE,TIRUVALLUR,600123,4426490404,info@panimalar.ac.in,www.panimalar.ac.in,9994156513,98.0,01570200001941,UCO BANK,UCBA0000157,20.0,CHENNAI CENTRAL,20.0,Yes,Yes,77,Boys,Girls,yes,yes,permanent,permanent,both,both,50000.0,50000.0,50000,50000,35000,35000,0,0,0,yes,0,0
3833,"Parisutham Institute of Technology and Science (Autonomous), Ring Road, Nanjikottai, Thanjavur District 613006",DR J NIRMALA,"NH 67, RING ROAD, NANJIKKOTTAI, THANJAVUR",THANJAVUR,THANJAVUR,613006,9659073327,pitsprincipal@gmail.com,www.parisuthamtech.com,8344047047,75.0,781180708,INDIAN BANK,IDIB000E018,3.0,THANJAVUR,6.0,Yes,Yes,339,Boys,Girls,yes,yes,permanent,permanent,both,Both,57000.0,57000.0,12000,12000,3000,3000,4000,1950,0,yes,16000,27000
2716,"Park College of Engineering and Technology (Autonomous), Kaniyur, Coimbatore District 641659",DR D LAKSHMANAN,"NH-47, AVINASHI ROAD, KANIYUR",SULUR,COIMBATORE,641659,9942477773,info@park.ac.in,www.pcet.ac.in,9942477773,80.0,510909010273477,CITY UNION BANK,CIUB0000097,25.0,COIMBATORE,22.0,No,Yes,257,Boys,Girls,yes,yes,permanent,permanent,both,both,4000.0,4000.0,2000,2000,0,0,0,0,7000,yes,10000,25000
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatti, Coimbatore - 641 659",DR K KUMARESAN,"PREMA RAVI NAGAR, KARUMATHAMPAATI",SULUR,COIMBATORE,641659,9443680785,principal@pct.ac.in,www.pct.ac.in,9443680785,81.0,510909010273478,CITY UNION BANK,CIUB0000097,25.0,COIMBATORE,22.0,No,No,292,Boys,Girls,yes,yes,permanent,permanent,both,Both,4000.0,4000.0,2000,2000,0,0,0,0,7000,yes,10000,25000
1452,"PERI Institute of Technology (Autonomous), Mannivakkam, West Tambaram, Chennai 600048",,"NO.1.MANNIVAKKAM,WEST TAMBARAM",VANDALUR,CHENGALPATTU,600048,9444044720,principal@periit.com,www.peri.education,9150594111,100.0,159677052534,INDUSIND BANK,INDB0000328,25.0,VANDALUR,2.0,No,Yes,150,Boys,Girls,yes,yes,permanent,permanent,both,Both,60000.0,60000.0,32000,32000,400,400,1000,5000,1000,yes,30000,60000
4966,"PET Engineering College, Vallioor Post, Tirunelveli District 627117",DR K MADHAN KUMAR,"POST BOX NO.6, TIRUCHENDUR ROAD,VALLIOOR - 627117",RADHAPURAM,TIRUNELVELI,627117,4637220999,pet.engg@gmail.com,www.petengg.ac.in,9443909184,52.0,828165032,INDIAN BANK,IDIB000V088,35.0,VALLIOOR,3.0,Yes,No,399,Boys,Girls,yes,yes,permanent,permanent,both,both,30000.0,30000.0,7500,7500,4500,4500,3000,5000,0,yes,5600,38115
1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",DR M PRABHAKARAN,"ADIYUR, SALEM MAIN ROAD",TIRUPATHUR,TIRUPATHUR,635601,4179225900,podhigaitech@gmail.com,www.podhigaitech.ac.in,9488001525,95.0,62513070002858,CANARA BANK TIRUPATHUR BRANCH,CNRB0000952,3.0,TIRUPATHUR JN,3.0,No,No,167,Boys,Girls,yes,yes,permanent,permanent,veg,veg,3000.0,3000.0,1000,1000,0,0,5000,0,1000,yes,8000,28000
2354,"Pollachi Institute of Engineering and Technology, Main Road, Poosaripatti, Pollachi Taluk, Coimbatore District 642205",DR A DHANAMURUGAN,"107/1B, Dharapuram Main Road, PIE Tech Campus, Poosaripatti",POLLACHI,COIMBATORE,642205,9524160950,principal@pietech.edu.in,www.pietech.edu.in,9688245777,,520101075261959,UNION BANK OF INDIA,UBIN0903817,55.0,POLLACHI,12.0,No,No,188,Boys,Girls,yes,yes,permanent,permanent,both,Both,5000.0,5000.0,1200,1200,0,0,5000,500,0,yes,13000,20000
4981,"Ponjesly College of Engineering, Vettornimadam Post, Nagercoil, Kanyakumari District 629003",Dr G Natarajan M E Ph D,"Ponjesly College of Engineering, Nagercoil 629 003",AGASTEESWARAM,KANNIYAKUMARI,629003,4652259680,office@ponjesly.com,www.ponjesly.ac.in,9489986220,96.0,919010037909464,AXIS BANK,UTIB0000405,5.0,NAGERCOIL TOWN,5.0,Yes,No,411,Boys,Girls,yes,yes,permanent,permanent,both,Both,66000.0,66000.0,16000,16000,0,0,0,2000,0,yes,12000,36000
2753,"PPG Institute of Technology (Autonomous), Vilankurichi Village, Coimbatore District 641035",DR S NANDHAKUMAR,"NH-209, SATHY ROAD, SARAVANAMPATTI",Coimbatore North,Coimbatore,641035,9047777277,ppgit@ppg.edu.in,www.ppgit.in,9944962884,76.0,7127040520,INDIAN BANK,IDIB000S179,10.0,COIMBATORE,10.0,No,Yes,284,Boys,Girls,yes,yes,permanent,permanent,both,both,4000.0,4000.0,3300,3300,250,250,0,5000,1000,yes,10000,40000
1110,"Prathyusha Engineering college (Autonomous), Aranvoyalkuppam, Thiruvallur District 602025",DR PLN RAMESH,"POONAMALLEE TO TIRUVALLUR ROAD, ARANVOYALKUPPAM, TIRUVALLUR",TIRUVALLUR,TIRUVALLUR,602025,8939908019,principal@prathyusha.edu.in,www.prathyusha.edu.in,9943416175,,38418263794,STATE BANK OF INDIA,,11.0,THIRUVALLUR,8.0,Yes,yes,55,Boys,Girls,yes,yes,permanent,permanent,both,both,65000.0,65000.0,23000,23000,16000,16000,0,5000,1000,yes,50000,50000
1442,"Prince Dr. K Vasudevan College of Engineering and Technology (Autonomous), Medavakkam-Mambakkam Road, Ponmar, Chennai 600127",DR T SUNDERSELWYN,MEDAVAKKAM - MAMBAKKAM ROAD,VANDALUR,CHENGALPATTU,600127,9840100040,prince@princedr.k.vasudevan.com,www.princedrkvasudevan.com,9790982759,85.0,148201000013055,INDIAN OVERSEAS BANK,,70.0,TAMBARAM,15.0,No,yes,145,Boys,Girls,Yes,Yes,Permanent,Permanent,Both,Both,,,750,750,400,400,5000,0,500,Yes,33000,40000
1414,"Prince Shri Venkateshwara Padmavathy Engineering College (Autonomous), Ponmar, Chennai 600048",DR G INDIRA,"MEDAVAKKAM - MAMBAKKAM ROAD, PONMAR",VANDALUR,CHENGALPATTU,600127,9840100040,prince@psvpec.in,www.psvpec.in,9789832134,90.0,148201000007455,INDIAN OVERSEAS BANK,,70.0,TAMBARAM,15.0,No,Yes,125,Boys,Girls,Yes,Yes,Permanent,Permanent,Both,Both,,,750,750,400,400,5000,0,500,Yes,33000,40000
1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",DR K VIJAYARAJ,"CHETTIYAPPANUR VILLAGE & POST, VANIYAMBADI",VANIYAMBADI,TIRUPATHUR,635751,9443491455,priyaecvnb@yahoo.com,www.priyadarshini.net.in,9047666423,,62533070002437,CANARA BANK,,20.0,VANIYAMBADI,5.0,No,No,157,Boys,Girls,Yes,Yes,Permanent,Permanent,Both,Both,,,1000,1000,500,500,2500,2500,500,Yes,6000,20000
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",DR K PRAKASAN,"PSG COLLEGE OF TECHNOLOGY, PEELAMEDU, COIMBATORE",COIMBATORE,COIMBATORE,641004,4224344777,principal@psgtech.edu,www.psgtech.edu,9944339855,87.0,1481345723,CENTRAL BANK OF INDIA,CBIN0280913,5.0,COIMBATORE,5.0,No,Yes,171,Boys,Girls,yes,yes,permanent,permanent,both,Both,6000.0,6000.0,3000,3000,650,650,5000,5500,1000,no,0,0
2377,"PSG Institute of Technology and Applied Research(Autonomous), Avinashi Road, Neelambur, Coimbatore 641062",DR N SARAVANAKUMAR,"AVINASHI ROAD, NEELAMBUR, COIMBATORE",SULUR,COIMBATORE,641062,9500814830,principal@psgitech.ac.in,www.psgitech.ac.in,9994380356,91.0,3351301983,CENTRAL BANK OF INDIA,CBIN0280913,16.0,COIMBATORE RAILWAY STATION,8.0,No,Yes,196,Boys,Girls,yes,yes,permanent,permanent,both,both,6500.0,6500.0,5000,5000,600,600,0,0,1000,yes,36000,57000
4964,"PSN College of Engineering and Technology (Autonomous),Melathediyoor, Tirunelveli-627 152",DR P RATHIKA,"MELATHEDIYOOR, PALAYAMKOTTAI TALUK, TIRUNELVELI",PALAYAMKOTTAI,TIRUNELVELI,627152,4634279680,principal@psncet.ac.in,www.psncet.ac.in,9442591197,92.0,779364086,INDIAN BANK,IDIB000T035,18.0,TIRUNELVELI JUNCTION,18.0,No,Yes,397,Boys,Girls,yes,yes,permanent,permanent,both,non-veg,50000.0,50000.0,15000,15000,0,0,0,0,0,yes,7000,33000
4989,"PSN Engineering College, Melathediyoor, Tirunelveli District 627152",DR M S RAVIKUMAR,MELATHEDIYOOR,PALAYAMKOTTAI,TIRUNELVELI,627152,9442591131,principalpsnec@gmail.com,www.psnec.ac.in,9095581216,90.0,896704007,INDIAN BANK,IDIB000T035,18.0,CHERANMAHADEVI,10.0,No,No,416,Boys,Girls,yes,yes,permanent,permanent,both,Both,45000.0,45000.0,5000,5000,0,0,0,0,0,yes,9000,335000
4949,"PSN Institute of Technology and Science (Autonomous) ,Melathediyoor, Tirunelveli District 627 152",DR M KATHIRVEL,MELATHEDIYOOR,PALAYAMKOTTAI,TIRUNELVELI,627152,9486507441,psnits.principal@gmail.com,www.psnits.ac.in,9486507441,100.0,7392170859,INDIAN BANK TIRUNELVELI TOWN BRANCH,IDIB000T035,15.0,TIRUNELVELI JUNCTION,18.0,No,Yes,386,Boys,Girls,yes,yes,permanent,permanent,both,both,45000.0,45000.0,5000,5000,0,0,0,0,0,yes,10000,32000
1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",DR ANBUCHEZHIAN N,"R.S.M NAGAR, KAVARAIPETTAI",GUMMIDIPOONDI,TIRUVALLUR,601206,9790670444,principal@rmd.ac.in,www.rmd.ac.in,9790670444,75.0,062201000034005,INDIAN OVERSEAS BANK,IOBA0000622,50.0,KAVARAIPETTAI,1.0,Yes,Yes,57,Boys,Girls,yes,yes,permanent,permanent,both,both,56000.0,56000.0,30000,30000,12000,12000,5000,12000,0,yes,21250,45400
1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",DR N SURESH KUMAR,RSM NAGAR PUDUVOYAL,GUMMIDIPOONDI,TIRUVALLUR,601206,9443867923,principal@rmkcet.ac.in,www.rmkcet.ac.in,9443867923,66.0,062201000041031,INDIAN OVERSEAS BANK,IOBA0000622,40.0,KAVARAIPETTAI,7.0,Yes,Yes,69,Boys,Girls,yes,yes,permanent,permanent,both,Both,56000.0,56000.0,30000,30000,12000,12000,5000,12000,0,yes,21250,45400
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",DR K A MOHAMED JUNAID,R.S.M. NAGAR KAVARAIPETTAI,GUMMIDIPOONDI,TIRUVALLUR,601206,4467906790,principal@rmkec.ac.in,www.rmkec.ac.in,9865707860,80.0,062201000030115,INDIAN OVERSEAS BANK,IOBA0000622,50.0,KAVARAIPETTAI,1.0,Yes,Yes,58,Boys,Girls,yes,yes,permanent,permanent,both,both,56000.0,56000.0,30000,30000,1200,1200,5000,12000,0,yes,21250,45400
